ID_shower,E0,theta0,Nmuons,Class
15072.00000,8659.58008,   0.00000, 123.00000,   1.00000
15073.00000,6347.97021,   0.00000,  62.00000,   1.00000
15074.00000,7112.54004,   0.00000, 170.00000,   1.00000
15075.00000,9451.29980,   0.00000, 118.00000,   1.00000
15076.00000,7998.83984,   0.00000, 133.00000,   1.00000
15077.00000,7477.27979,   0.00000, 177.00000,   1.00000
15078.00000,7643.10986,   0.00000, 127.00000,   1.00000
15079.00000,8197.67969,   0.00000, 195.00000,   1.00000
15080.00000,8850.83984,   0.00000, 244.00000,   1.00000
1342.00000,7119.95996,   0.00000, 117.00000,   1.00000
1343.00000,9771.61035,   0.00000, 211.00000,   1.00000
1344.00000,9850.99023,   0.00000, 180.00000,   1.00000
1345.00000,8614.75000,   0.00000, 124.00000,   1.00000
1346.00000,8744.95020,   0.00000, 158.00000,   1.00000
1347.00000,6754.79980,   0.00000,  99.00000,   1.00000
1348.00000,8901.79980,   0.00000, 197.00000,   1.00000
1349.00000,9037.84961,   0.00000, 229.00000,   1.00000
1350.00000,6575.87988,   0.00000, 167.00000,   1.00000
1351.00000,8467.54980,   0.00000, 199.00000,   1.00000
1352.00000,8530.12012,   0.00000, 116.00000,   1.00000
16214.00000,5558.77002,   0.00000,  80.00000,   1.00000
16215.00000,4555.04980,   0.00000, 167.00000,   1.00000
16216.00000,5589.06006,   0.00000, 119.00000,   1.00000
16217.00000,5545.04980,   0.00000, 113.00000,   1.00000
16218.00000,4816.77979,   0.00000,   2.00000,   1.00000
16219.00000,4190.12988,   0.00000,  98.00000,   1.00000
16220.00000,4950.37012,   0.00000,  84.00000,   1.00000
16221.00000,5230.31006,   0.00000, 134.00000,   1.00000
16222.00000,5418.85010,   0.00000, 115.00000,   1.00000
16223.00000,5257.50977,   0.00000,  86.00000,   1.00000
16224.00000,5232.18994,   0.00000, 136.00000,   1.00000
4059.00000,33254.64062,   0.00000, 559.00000,   1.00000
4060.00000,28692.75000,   0.00000, 369.00000,   1.00000
4061.00000,27992.46094,   0.00000, 338.00000,   1.00000
4062.00000,39491.87891,   0.00000, 560.00000,   1.00000
4063.00000,31707.41992,   0.00000, 439.00000,   1.00000
4064.00000,36596.96875,   0.00000, 438.00000,   1.00000
4065.00000,38329.05078,   0.00000, 616.00000,   1.00000
4066.00000,30502.22070,   0.00000, 554.00000,   1.00000
4067.00000,31037.09961,   0.00000, 267.00000,   1.00000
4068.00000,29679.97070,   0.00000, 734.00000,   1.00000
4069.00000,38937.17969,   0.00000, 337.00000,   1.00000
16313.00000,48489.17969,   0.00000, 335.00000,   1.00000
16314.00000,60618.50000,   0.00000, 413.00000,   1.00000
16315.00000,46229.21875,   0.00000, 548.00000,   1.00000
16316.00000,47701.73047,   0.00000, 790.00000,   1.00000
16317.00000,40994.51953,   0.00000, 633.00000,   1.00000
16318.00000,54173.69141,   0.00000, 994.00000,   1.00000
16319.00000,58219.46875,   0.00000, 701.00000,   1.00000
16320.00000,48011.33984,   0.00000, 734.00000,   1.00000
16321.00000,59072.19922,   0.00000, 929.00000,   1.00000
16322.00000,48608.60156,   0.00000, 943.00000,   1.00000
16323.00000,56873.37891,   0.00000, 826.00000,   1.00000
2365.00000,1139.46997,   0.00000,   9.00000,   1.00000
