ID_shower,E0,theta0,Nmuons,Class
12324.00000,25038.07031,   0.00000, 660.00000,   0.00000
12325.00000,23132.74023,   0.00000, 877.00000,   0.00000
12326.00000,24210.90039,   0.00000, 496.00000,   0.00000
15687.00000,80538.34375,   0.00000,1932.00000,   0.00000
15688.00000,67385.77344,   0.00000,1280.00000,   0.00000
15689.00000,65745.47656,   0.00000,1184.00000,   0.00000
15690.00000,94733.54688,   0.00000,1811.00000,   0.00000
15691.00000,99253.61719,   0.00000,2473.00000,   0.00000
15692.00000,16476.66016,   0.00000, 425.00000,   0.00000
15693.00000,23377.58984,   0.00000, 604.00000,   0.00000
17108.00000,28477.08008,   0.00000, 713.00000,   0.00000
17109.00000,35586.35938,   0.00000, 814.00000,   0.00000
17110.00000,38031.85156,   0.00000, 916.00000,   0.00000
17111.00000,33012.94141,   0.00000, 702.00000,   0.00000
17112.00000,38368.78125,   0.00000, 811.00000,   0.00000
17113.00000,39237.12109,   0.00000, 783.00000,   0.00000
17114.00000,31117.60938,   0.00000, 738.00000,   0.00000
21546.00000,62099.19922,   0.00000,1458.00000,   0.00000
21547.00000,51960.17969,   0.00000,1078.00000,   0.00000
21548.00000,50721.26172,   0.00000,1238.00000,   0.00000
21549.00000,40632.32031,   0.00000, 937.00000,   0.00000
21550.00000,59117.19141,   0.00000,1302.00000,   0.00000
21551.00000,55682.28125,   0.00000,1297.00000,   0.00000
21552.00000,49338.30078,   0.00000,1073.00000,   0.00000
17661.00000,9773.12012,   0.00000, 259.00000,   0.00000
17662.00000,7967.91992,   0.00000, 179.00000,   0.00000
17663.00000,8832.96973,   0.00000, 199.00000,   0.00000
17664.00000,7918.14990,   0.00000, 186.00000,   0.00000
17665.00000,7425.24023,   0.00000, 209.00000,   0.00000
17666.00000,9303.08008,   0.00000, 213.00000,   0.00000
17667.00000,8950.13965,   0.00000, 232.00000,   0.00000
25144.00000,11416.24023,   0.00000, 280.00000,   0.00000
25145.00000,14234.91016,   0.00000, 444.00000,   0.00000
25146.00000,13363.04004,   0.00000, 258.00000,   0.00000
25147.00000,11237.05957,   0.00000, 332.00000,   0.00000
25148.00000,15730.19043,   0.00000, 304.00000,   0.00000
25149.00000,11169.48047,   0.00000, 275.00000,   0.00000
25150.00000,12827.83008,   0.00000, 326.00000,   0.00000
10339.00000,12060.32031,   0.00000, 363.00000,   0.00000
10340.00000,15540.05957,   0.00000, 415.00000,   0.00000
10341.00000,15763.69043,   0.00000, 380.00000,   0.00000
10342.00000,12927.45996,   0.00000, 409.00000,   0.00000
10343.00000,14499.79980,   0.00000, 339.00000,   0.00000
10344.00000,13368.03027,   0.00000, 353.00000,   0.00000
10345.00000,11256.87988,   0.00000, 257.00000,   0.00000
2681.00000,7802.91992,   0.00000, 221.00000,   0.00000
2682.00000,6572.12988,   0.00000, 152.00000,   0.00000
2683.00000,8048.99023,   0.00000, 156.00000,   0.00000
2684.00000,7297.25000,   0.00000, 213.00000,   0.00000
2685.00000,7926.35010,   0.00000, 276.00000,   0.00000
2686.00000,6560.99023,   0.00000, 128.00000,   0.00000
2687.00000,9312.75000,   0.00000, 239.00000,   0.00000
16877.00000,10766.66016,   0.00000, 284.00000,   0.00000
16878.00000,11810.11035,   0.00000, 344.00000,   0.00000
16879.00000,13073.48047,   0.00000, 375.00000,   0.00000
16880.00000,11194.58984,   0.00000, 312.00000,   0.00000
16881.00000,13535.26953,   0.00000, 338.00000,   0.00000
16882.00000,10865.79980,   0.00000, 266.00000,   0.00000
16883.00000,11723.61035,   0.00000, 301.00000,   0.00000
   7.00000,50641.92969,   0.00000,1091.00000,   0.00000
   8.00000,46662.89062,   0.00000,1102.00000,   0.00000
   9.00000,45908.30078,   0.00000,1095.00000,   0.00000
  10.00000,44106.14062,   0.00000, 997.00000,   0.00000
  11.00000,54491.51953,   0.00000,1510.00000,   0.00000
  12.00000,57915.05078,   0.00000,1283.00000,   0.00000
  13.00000,53208.69141,   0.00000,1300.00000,   0.00000
8932.00000,5933.27979,   0.00000, 218.00000,   0.00000
8933.00000,5491.93018,   0.00000, 130.00000,   0.00000
8934.00000,5734.33984,   0.00000,  96.00000,   0.00000
8935.00000,5409.58984,   0.00000, 148.00000,   0.00000
8936.00000,6242.25977,   0.00000, 159.00000,   0.00000
8937.00000,6034.10986,   0.00000, 166.00000,   0.00000
8938.00000,6047.02979,   0.00000, 134.00000,   0.00000
1533.00000,28205.48047,   0.00000, 689.00000,   0.00000
1534.00000,30227.08008,   0.00000, 971.00000,   0.00000
1535.00000,32154.52930,   0.00000, 836.00000,   0.00000
1536.00000,26837.63086,   0.00000, 520.00000,   0.00000
1537.00000,26340.15039,   0.00000, 526.00000,   0.00000
1538.00000,38773.41016,   0.00000, 805.00000,   0.00000
1539.00000,29079.02930,   0.00000, 681.00000,   0.00000
22484.00000,7972.02002,   0.00000, 177.00000,   0.00000
22485.00000,6795.75977,   0.00000, 142.00000,   0.00000
22486.00000,31767.66992,   0.00000, 713.00000,   0.00000
22487.00000,28212.91992,   0.00000, 684.00000,   0.00000
22488.00000,28136.25977,   0.00000, 717.00000,   0.00000
22489.00000,33757.08984,   0.00000, 650.00000,   0.00000
22490.00000,33129.57031,   0.00000, 801.00000,   0.00000
28595.00000,16039.37988,   0.00000, 366.00000,   0.00000
28596.00000,21474.80078,   0.00000, 471.00000,   0.00000
28597.00000,16971.02930,   0.00000, 451.00000,   0.00000
28598.00000,22810.88086,   0.00000, 455.00000,   0.00000
28599.00000,18127.40039,   0.00000, 549.00000,   0.00000
28600.00000,23365.21094,   0.00000, 618.00000,   0.00000
28601.00000,18268.53906,   0.00000, 469.00000,   0.00000
21637.00000,40499.51953,   0.00000,1143.00000,   0.00000
21638.00000,40827.26953,   0.00000,1030.00000,   0.00000
21639.00000,41757.37109,   0.00000, 807.00000,   0.00000
21640.00000,49420.17969,   0.00000,1151.00000,   0.00000
21641.00000,46437.62109,   0.00000,1121.00000,   0.00000
21642.00000,46923.57812,   0.00000,1319.00000,   0.00000
21643.00000,48075.42969,   0.00000,1111.00000,   0.00000
13678.00000,25763.75000,   0.00000, 714.00000,   0.00000
13679.00000,31539.82031,   0.00000, 819.00000,   0.00000
13680.00000,30938.81055,   0.00000, 767.00000,   0.00000
13681.00000,27932.05078,   0.00000, 710.00000,   0.00000
13682.00000,36805.92969,   0.00000, 829.00000,   0.00000
13683.00000,25524.00977,   0.00000, 634.00000,   0.00000
13684.00000,31459.60938,   0.00000, 800.00000,   0.00000
28441.00000,6440.39014,   0.00000, 192.00000,   0.00000
28442.00000,9873.91016,   0.00000, 295.00000,   0.00000
28443.00000,7832.18994,   0.00000, 189.00000,   0.00000
28444.00000,8838.69043,   0.00000, 194.00000,   0.00000
28445.00000,6923.25977,   0.00000, 129.00000,   0.00000
28446.00000,9701.70996,   0.00000, 333.00000,   0.00000
28447.00000,8621.00000,   0.00000, 265.00000,   0.00000
29050.00000,42121.10938,   0.00000, 942.00000,   0.00000
29051.00000,50862.10938,   0.00000,1105.00000,   0.00000
29052.00000,47198.98047,   0.00000,1067.00000,   0.00000
29053.00000,50315.94141,   0.00000,1027.00000,   0.00000
29054.00000,43248.87891,   0.00000,1097.00000,   0.00000
29055.00000,49085.03906,   0.00000,1107.00000,   0.00000
29056.00000,49921.10156,   0.00000,1010.00000,   0.00000
17199.00000,27035.97070,   0.00000, 638.00000,   0.00000
17200.00000,31100.50000,   0.00000, 633.00000,   0.00000
17201.00000,33682.96094,   0.00000,1027.00000,   0.00000
17202.00000,38144.19922,   0.00000, 820.00000,   0.00000
17203.00000,34434.14062,   0.00000, 892.00000,   0.00000
17204.00000,26008.99023,   0.00000, 473.00000,   0.00000
17205.00000,33013.58984,   0.00000, 810.00000,   0.00000
7938.00000,17629.74023,   0.00000, 471.00000,   0.00000
7939.00000,21642.31055,   0.00000, 437.00000,   0.00000
7940.00000,20017.03906,   0.00000, 490.00000,   0.00000
7941.00000,17689.76953,   0.00000, 348.00000,   0.00000
7942.00000,15876.71973,   0.00000, 444.00000,   0.00000
7943.00000,22119.77930,   0.00000, 539.00000,   0.00000
7944.00000,24821.49023,   0.00000, 639.00000,   0.00000
29862.00000,5360.35010,   0.00000, 166.00000,   0.00000
29863.00000,6266.10010,   0.00000, 157.00000,   0.00000
29864.00000,6051.33008,   0.00000, 176.00000,   0.00000
29865.00000,5051.08008,   0.00000, 138.00000,   0.00000
29866.00000,5933.41992,   0.00000, 165.00000,   0.00000
29867.00000,5721.93994,   0.00000, 184.00000,   0.00000
29868.00000,5693.52979,   0.00000, 131.00000,   0.00000
15071.00000,9597.04004,   0.00000, 331.00000,   0.00000
15072.00000,9201.91992,   0.00000, 242.00000,   0.00000
15073.00000,7393.79980,   0.00000, 202.00000,   0.00000
15074.00000,8301.11035,   0.00000, 193.00000,   0.00000
15075.00000,9433.00000,   0.00000, 263.00000,   0.00000
15076.00000,7015.43018,   0.00000, 200.00000,   0.00000
15077.00000,7711.25000,   0.00000, 189.00000,   0.00000
1183.00000,28314.81055,   0.00000, 795.00000,   0.00000
1184.00000,26936.47070,   0.00000, 589.00000,   0.00000
1185.00000,27494.21094,   0.00000, 581.00000,   0.00000
1186.00000,26076.85938,   0.00000, 592.00000,   0.00000
1187.00000,31218.61914,   0.00000, 730.00000,   0.00000
1188.00000,29452.10938,   0.00000, 760.00000,   0.00000
1189.00000,26099.64062,   0.00000, 568.00000,   0.00000
22848.00000,7464.99023,   0.00000, 215.00000,   0.00000
22849.00000,8512.45996,   0.00000, 271.00000,   0.00000
22850.00000,7483.33984,   0.00000, 180.00000,   0.00000
22851.00000,9937.54004,   0.00000, 221.00000,   0.00000
22852.00000,8539.20996,   0.00000, 269.00000,   0.00000
22853.00000,8251.76953,   0.00000, 288.00000,   0.00000
22854.00000,6687.81982,   0.00000, 176.00000,   0.00000
17997.00000,78582.50781,   0.00000,1407.00000,   0.00000
17998.00000,77131.93750,   0.00000,1816.00000,   0.00000
17999.00000,90467.21094,   0.00000,2106.00000,   0.00000
18000.00000,87449.14844,   0.00000,1796.00000,   0.00000
18001.00000,88042.99219,   0.00000,1701.00000,   0.00000
18002.00000,64895.85938,   0.00000,1569.00000,   0.00000
18003.00000,71569.50000,   0.00000,1299.00000,   0.00000
6916.00000,8338.36035,   0.00000, 207.00000,   0.00000
6917.00000,7284.68018,   0.00000, 186.00000,   0.00000
6918.00000,6525.24023,   0.00000, 167.00000,   0.00000
6919.00000,6834.99023,   0.00000, 163.00000,   0.00000
6920.00000,7849.75000,   0.00000, 179.00000,   0.00000
6921.00000,6695.35986,   0.00000, 161.00000,   0.00000
6922.00000,9498.44043,   0.00000, 277.00000,   0.00000
23520.00000,8015.54980,   0.00000, 206.00000,   0.00000
23521.00000,9318.61035,   0.00000, 238.00000,   0.00000
23522.00000,9160.34961,   0.00000, 253.00000,   0.00000
23523.00000,7765.54004,   0.00000, 187.00000,   0.00000
23524.00000,7009.85010,   0.00000, 181.00000,   0.00000
23525.00000,6876.33008,   0.00000, 177.00000,   0.00000
23526.00000,6710.25000,   0.00000, 191.00000,   0.00000
14364.00000,46758.64062,   0.00000,1057.00000,   0.00000
14365.00000,61442.35938,   0.00000,1401.00000,   0.00000
14366.00000,54895.50000,   0.00000,1123.00000,   0.00000
14367.00000,45813.28125,   0.00000,1084.00000,   0.00000
14368.00000,40227.08984,   0.00000, 810.00000,   0.00000
14369.00000,59521.32031,   0.00000,1090.00000,   0.00000
14370.00000,41363.17969,   0.00000,1063.00000,   0.00000
15281.00000,13441.65039,   0.00000, 271.00000,   0.00000
15282.00000,12852.50000,   0.00000, 361.00000,   0.00000
15283.00000,13107.95996,   0.00000, 311.00000,   0.00000
15284.00000,10682.42969,   0.00000, 253.00000,   0.00000
15285.00000,10881.71973,   0.00000, 274.00000,   0.00000
15286.00000,12081.44043,   0.00000, 285.00000,   0.00000
15287.00000,12011.87988,   0.00000, 330.00000,   0.00000
11893.00000,90767.11719,   0.00000,1594.00000,   0.00000
11894.00000,75670.93750,   0.00000,1296.00000,   0.00000
11895.00000,80412.38281,   0.00000,2072.00000,   0.00000
11896.00000,71034.45312,   0.00000,1447.00000,   0.00000
11897.00000,82894.43750,   0.00000,1714.00000,   0.00000
11898.00000,77359.60156,   0.00000,1513.00000,   0.00000
11899.00000,94942.82812,   0.00000,1656.00000,   0.00000
25291.00000,16434.94922,   0.00000, 401.00000,   0.00000
25292.00000,17883.40039,   0.00000, 474.00000,   0.00000
25293.00000,22560.69922,   0.00000, 514.00000,   0.00000
25294.00000,16943.68945,   0.00000, 463.00000,   0.00000
25295.00000,22393.52930,   0.00000, 535.00000,   0.00000
25296.00000,23180.77930,   0.00000, 586.00000,   0.00000
25297.00000,22006.00977,   0.00000, 530.00000,   0.00000
6181.00000,6582.89014,   0.00000, 184.00000,   0.00000
6182.00000,8588.33984,   0.00000, 231.00000,   0.00000
6183.00000,7236.74023,   0.00000, 174.00000,   0.00000
6184.00000,9541.17969,   0.00000, 273.00000,   0.00000
6185.00000,7525.29004,   0.00000, 190.00000,   0.00000
6186.00000,8816.29004,   0.00000, 179.00000,   0.00000
6187.00000,9678.25977,   0.00000, 294.00000,   0.00000
6769.00000,5314.93018,   0.00000, 104.00000,   0.00000
6770.00000,6307.99023,   0.00000, 204.00000,   0.00000
6771.00000,5568.93994,   0.00000, 144.00000,   0.00000
6772.00000,5722.41992,   0.00000, 123.00000,   0.00000
6773.00000,6265.75977,   0.00000, 175.00000,   0.00000
6774.00000,5708.77979,   0.00000, 161.00000,   0.00000
6775.00000,6077.35010,   0.00000, 155.00000,   0.00000
15582.00000,9689.48047,   0.00000, 223.00000,   0.00000
15583.00000,8593.07031,   0.00000, 272.00000,   0.00000
15584.00000,8420.12012,   0.00000, 182.00000,   0.00000
15585.00000,9502.00977,   0.00000, 191.00000,   0.00000
15586.00000,6355.50977,   0.00000, 157.00000,   0.00000
15587.00000,6940.66992,   0.00000, 219.00000,   0.00000
15588.00000,6454.12012,   0.00000, 218.00000,   0.00000
 343.00000,13471.00977,   0.00000, 387.00000,   0.00000
 344.00000,10707.62988,   0.00000, 287.00000,   0.00000
 345.00000,13428.29004,   0.00000, 340.00000,   0.00000
 346.00000,12488.54980,   0.00000, 302.00000,   0.00000
 347.00000,13161.80957,   0.00000, 475.00000,   0.00000
 348.00000,10637.46973,   0.00000, 273.00000,   0.00000
 349.00000,14060.41016,   0.00000, 311.00000,   0.00000
27356.00000,22176.16016,   0.00000, 512.00000,   0.00000
27357.00000,20539.24023,   0.00000, 477.00000,   0.00000
27358.00000,17598.97070,   0.00000, 490.00000,   0.00000
27359.00000,15923.08008,   0.00000, 312.00000,   0.00000
27360.00000,18682.16992,   0.00000, 503.00000,   0.00000
27361.00000,19948.15039,   0.00000, 687.00000,   0.00000
27362.00000,18393.15039,   0.00000, 460.00000,   0.00000
14399.00000,22618.57031,   0.00000, 424.00000,   0.00000
14400.00000,22659.32031,   0.00000, 554.00000,   0.00000
14401.00000,24522.25977,   0.00000, 522.00000,   0.00000
14402.00000,16111.79004,   0.00000, 419.00000,   0.00000
14403.00000,20387.91992,   0.00000, 418.00000,   0.00000
14404.00000,19622.71094,   0.00000, 514.00000,   0.00000
14405.00000,16103.95996,   0.00000, 562.00000,   0.00000
12467.00000,74841.60938,   0.00000,1545.00000,   0.00000
12468.00000,71996.50781,   0.00000,1371.00000,   0.00000
12469.00000,67108.39844,   0.00000,1397.00000,   0.00000
12470.00000,63774.91016,   0.00000,1356.00000,   0.00000
12471.00000,90827.45312,   0.00000,1925.00000,   0.00000
12472.00000,82988.28906,   0.00000,1550.00000,   0.00000
12473.00000,79055.82031,   0.00000,2313.00000,   0.00000
22617.00000,31517.51953,   0.00000, 787.00000,   0.00000
22618.00000,36465.67969,   0.00000,1030.00000,   0.00000
22619.00000,26549.41016,   0.00000, 771.00000,   0.00000
22620.00000,35441.66016,   0.00000, 769.00000,   0.00000
22621.00000,27746.24023,   0.00000, 876.00000,   0.00000
22622.00000,37704.30859,   0.00000,1012.00000,   0.00000
22623.00000,30929.09961,   0.00000, 878.00000,   0.00000
5929.00000,52383.07031,   0.00000,1104.00000,   0.00000
5930.00000,45498.37109,   0.00000, 873.00000,   0.00000
5931.00000,55238.96094,   0.00000,1145.00000,   0.00000
5932.00000,49222.83984,   0.00000,1052.00000,   0.00000
5933.00000,58860.17969,   0.00000,1367.00000,   0.00000
5934.00000,55453.82031,   0.00000,1293.00000,   0.00000
5935.00000,59584.10938,   0.00000,1109.00000,   0.00000
20972.00000,7227.24023,   0.00000, 153.00000,   0.00000
20973.00000,9554.87988,   0.00000, 221.00000,   0.00000
20974.00000,6888.97021,   0.00000, 157.00000,   0.00000
20975.00000,9652.65039,   0.00000, 261.00000,   0.00000
20976.00000,7889.64990,   0.00000, 228.00000,   0.00000
20977.00000,7511.12012,   0.00000, 231.00000,   0.00000
20978.00000,6819.64990,   0.00000, 195.00000,   0.00000
27048.00000,17234.41016,   0.00000, 423.00000,   0.00000
27049.00000,24465.24023,   0.00000, 509.00000,   0.00000
27050.00000,17191.51953,   0.00000, 483.00000,   0.00000
27051.00000,22382.59961,   0.00000, 548.00000,   0.00000
27052.00000,23132.75000,   0.00000, 507.00000,   0.00000
27053.00000,18127.08984,   0.00000, 450.00000,   0.00000
27054.00000,21287.24023,   0.00000, 392.00000,   0.00000
21133.00000,13498.04980,   0.00000, 328.00000,   0.00000
21134.00000,11679.79980,   0.00000, 331.00000,   0.00000
21135.00000,11016.54004,   0.00000, 353.00000,   0.00000
21136.00000,14843.37988,   0.00000, 338.00000,   0.00000
21137.00000,13918.21973,   0.00000, 363.00000,   0.00000
21138.00000,14908.32031,   0.00000, 419.00000,   0.00000
21139.00000,13935.87988,   0.00000, 352.00000,   0.00000
26537.00000,9533.55957,   0.00000, 369.00000,   0.00000
26538.00000,6918.66992,   0.00000, 227.00000,   0.00000
26539.00000,7126.81006,   0.00000, 160.00000,   0.00000
26540.00000,9934.75977,   0.00000, 186.00000,   0.00000
26541.00000,9816.61035,   0.00000, 215.00000,   0.00000
26542.00000,7371.64014,   0.00000, 224.00000,   0.00000
26543.00000,8069.10010,   0.00000, 230.00000,   0.00000
3710.00000,60230.41016,   0.00000,1482.00000,   0.00000
3711.00000,44133.62109,   0.00000,1022.00000,   0.00000
3712.00000,48399.35156,   0.00000,1221.00000,   0.00000
3713.00000,51469.60938,   0.00000,1182.00000,   0.00000
3714.00000,55759.39062,   0.00000,1316.00000,   0.00000
3715.00000,58357.10156,   0.00000,1236.00000,   0.00000
3716.00000,46044.10938,   0.00000,1364.00000,   0.00000
23562.00000,7820.83984,   0.00000, 204.00000,   0.00000
23563.00000,6663.29004,   0.00000, 182.00000,   0.00000
23564.00000,6760.31982,   0.00000, 181.00000,   0.00000
23565.00000,8570.29980,   0.00000, 283.00000,   0.00000
23566.00000,9442.66016,   0.00000, 274.00000,   0.00000
23567.00000,7952.93018,   0.00000, 233.00000,   0.00000
23568.00000,7177.33008,   0.00000, 194.00000,   0.00000
9583.00000,27581.21094,   0.00000, 651.00000,   0.00000
9584.00000,30515.88086,   0.00000, 712.00000,   0.00000
9585.00000,34360.35938,   0.00000,1022.00000,   0.00000
9586.00000,25308.40039,   0.00000, 544.00000,   0.00000
9587.00000,27890.93945,   0.00000, 700.00000,   0.00000
9588.00000,33169.42969,   0.00000, 672.00000,   0.00000
9589.00000,36415.07031,   0.00000, 976.00000,   0.00000
6419.00000,25996.65039,   0.00000, 754.00000,   0.00000
6420.00000,26287.68945,   0.00000, 697.00000,   0.00000
6421.00000,28017.42969,   0.00000, 666.00000,   0.00000
6422.00000,26155.58008,   0.00000, 688.00000,   0.00000
6423.00000,25171.77930,   0.00000, 612.00000,   0.00000
6424.00000,37601.55859,   0.00000, 868.00000,   0.00000
6425.00000,28065.63086,   0.00000, 798.00000,   0.00000
2135.00000,61071.89062,   0.00000,1354.00000,   0.00000
2136.00000,51224.87109,   0.00000,1138.00000,   0.00000
2137.00000,41579.98828,   0.00000, 998.00000,   0.00000
2138.00000,47254.30859,   0.00000,1080.00000,   0.00000
2139.00000,61503.50000,   0.00000,1616.00000,   0.00000
2140.00000,45184.51953,   0.00000,1067.00000,   0.00000
2141.00000,40250.89062,   0.00000, 895.00000,   0.00000
21833.00000,76901.32812,   0.00000,1814.00000,   0.00000
21834.00000,82853.14844,   0.00000,1768.00000,   0.00000
21835.00000,70410.78125,   0.00000,1813.00000,   0.00000
21836.00000,80041.59375,   0.00000,1546.00000,   0.00000
21837.00000,66914.22656,   0.00000,1507.00000,   0.00000
21838.00000,78123.35156,   0.00000,1553.00000,   0.00000
21839.00000,73345.89062,   0.00000,1452.00000,   0.00000
25221.00000,14342.66016,   0.00000, 335.00000,   0.00000
25222.00000,11781.87988,   0.00000, 348.00000,   0.00000
25223.00000,14476.42969,   0.00000, 316.00000,   0.00000
25224.00000,13807.63965,   0.00000, 354.00000,   0.00000
25225.00000,10072.30957,   0.00000, 339.00000,   0.00000
25226.00000,10761.62012,   0.00000, 293.00000,   0.00000
25227.00000,15589.29980,   0.00000, 318.00000,   0.00000
12873.00000,11674.12988,   0.00000, 301.00000,   0.00000
12874.00000,13258.94043,   0.00000, 414.00000,   0.00000
12875.00000,15686.57031,   0.00000, 523.00000,   0.00000
12876.00000,13347.16992,   0.00000, 302.00000,   0.00000
12877.00000,12445.54004,   0.00000, 301.00000,   0.00000
12878.00000,14264.58984,   0.00000, 351.00000,   0.00000
12879.00000,10189.21973,   0.00000, 364.00000,   0.00000
6454.00000,28867.84961,   0.00000, 673.00000,   0.00000
6455.00000,29624.23047,   0.00000, 646.00000,   0.00000
6456.00000,37522.96875,   0.00000, 849.00000,   0.00000
6457.00000,29009.05078,   0.00000,1111.00000,   0.00000
6458.00000,29001.00977,   0.00000, 756.00000,   0.00000
6459.00000,31478.66016,   0.00000, 869.00000,   0.00000
6460.00000,39326.64062,   0.00000, 932.00000,   0.00000
27972.00000,98622.14062,   0.00000,1881.00000,   0.00000
27973.00000,95013.57812,   0.00000,2262.00000,   0.00000
27974.00000,93933.93750,   0.00000,1808.00000,   0.00000
27975.00000,89026.53125,   0.00000,2057.00000,   0.00000
27976.00000,78709.02344,   0.00000,1701.00000,   0.00000
27977.00000,5945.04004,   0.00000, 153.00000,   0.00000
27978.00000,5205.68018,   0.00000, 135.00000,   0.00000
28266.00000,9308.23047,   0.00000, 238.00000,   0.00000
28267.00000,8163.12012,   0.00000, 220.00000,   0.00000
28268.00000,6330.10986,   0.00000, 159.00000,   0.00000
28269.00000,8948.00977,   0.00000, 283.00000,   0.00000
28270.00000,6453.54980,   0.00000, 170.00000,   0.00000
28271.00000,6702.08008,   0.00000, 233.00000,   0.00000
28272.00000,8508.75000,   0.00000, 172.00000,   0.00000
22477.00000,7822.75000,   0.00000, 217.00000,   0.00000
22478.00000,8711.15039,   0.00000, 231.00000,   0.00000
22479.00000,6839.02002,   0.00000, 171.00000,   0.00000
22480.00000,8894.54980,   0.00000, 236.00000,   0.00000
22481.00000,7974.39014,   0.00000, 262.00000,   0.00000
22482.00000,6898.20020,   0.00000, 154.00000,   0.00000
22483.00000,6416.87012,   0.00000, 181.00000,   0.00000
23569.00000,8657.75977,   0.00000, 257.00000,   0.00000
23570.00000,7681.22021,   0.00000, 167.00000,   0.00000
23571.00000,6952.33984,   0.00000, 178.00000,   0.00000
23572.00000,6537.02979,   0.00000, 133.00000,   0.00000
23573.00000,6556.58984,   0.00000, 175.00000,   0.00000
23574.00000,8826.46973,   0.00000, 199.00000,   0.00000
23575.00000,9793.20020,   0.00000, 281.00000,   0.00000
7896.00000,23685.58008,   0.00000, 713.00000,   0.00000
7897.00000,17958.28906,   0.00000, 495.00000,   0.00000
7898.00000,19033.57031,   0.00000, 500.00000,   0.00000
7899.00000,15980.23047,   0.00000, 361.00000,   0.00000
7900.00000,22919.35938,   0.00000, 560.00000,   0.00000
7901.00000,23177.09961,   0.00000, 644.00000,   0.00000
7902.00000,19325.57031,   0.00000, 512.00000,   0.00000
18858.00000,84234.90625,   0.00000,1620.00000,   0.00000
18859.00000,66585.65625,   0.00000,1828.00000,   0.00000
18860.00000,63774.03125,   0.00000,1364.00000,   0.00000
18861.00000,96458.00781,   0.00000,1700.00000,   0.00000
18862.00000,70427.67188,   0.00000,1986.00000,   0.00000
18863.00000,83898.27344,   0.00000,2002.00000,   0.00000
18864.00000,85155.39062,   0.00000,1794.00000,   0.00000
13734.00000,16795.47070,   0.00000, 485.00000,   0.00000
13735.00000,17188.44922,   0.00000, 441.00000,   0.00000
13736.00000,19610.92969,   0.00000, 541.00000,   0.00000
13737.00000,16397.66992,   0.00000, 407.00000,   0.00000
13738.00000,16344.16016,   0.00000, 400.00000,   0.00000
13739.00000,16871.81055,   0.00000, 409.00000,   0.00000
13740.00000,21413.32031,   0.00000, 643.00000,   0.00000
12943.00000,5928.14014,   0.00000, 116.00000,   0.00000
12944.00000,6062.79004,   0.00000, 161.00000,   0.00000
12945.00000,5219.49023,   0.00000, 169.00000,   0.00000
12946.00000,6088.47998,   0.00000, 161.00000,   0.00000
12947.00000,6054.41016,   0.00000, 143.00000,   0.00000
12948.00000,5656.47021,   0.00000, 163.00000,   0.00000
12949.00000,5297.18018,   0.00000, 121.00000,   0.00000
9947.00000,99879.57812,   0.00000,2249.00000,   0.00000
9948.00000,89290.88281,   0.00000,2138.00000,   0.00000
9949.00000,79324.39844,   0.00000,1832.00000,   0.00000
9950.00000,92791.56250,   0.00000,1890.00000,   0.00000
9951.00000,76668.10938,   0.00000,1679.00000,   0.00000
9952.00000,97268.39062,   0.00000,1930.00000,   0.00000
9953.00000,82343.32031,   0.00000,1616.00000,   0.00000
4753.00000,71414.20312,   0.00000,1941.00000,   0.00000
4754.00000,65680.38281,   0.00000,1170.00000,   0.00000
4755.00000,69347.85938,   0.00000,1614.00000,   0.00000
4756.00000,81317.15625,   0.00000,1914.00000,   0.00000
4757.00000,71838.90625,   0.00000,1644.00000,   0.00000
4758.00000,77530.34375,   0.00000,1526.00000,   0.00000
4759.00000,98628.29688,   0.00000,1919.00000,   0.00000
16604.00000,5919.79004,   0.00000, 142.00000,   0.00000
16605.00000,6006.00000,   0.00000, 150.00000,   0.00000
16606.00000,5207.06006,   0.00000, 119.00000,   0.00000
16607.00000,5779.89990,   0.00000, 180.00000,   0.00000
16608.00000,5372.16016,   0.00000, 134.00000,   0.00000
16609.00000,5242.27979,   0.00000,  92.00000,   0.00000
16610.00000,5062.70996,   0.00000, 125.00000,   0.00000
21840.00000,92690.40625,   0.00000,1929.00000,   0.00000
21841.00000,65264.01953,   0.00000,1597.00000,   0.00000
21842.00000,69210.03125,   0.00000,1430.00000,   0.00000
21843.00000,82382.70312,   0.00000,1556.00000,   0.00000
21844.00000,96559.57031,   0.00000,2207.00000,   0.00000
21845.00000,91076.54688,   0.00000,1642.00000,   0.00000
21846.00000,88197.95312,   0.00000,1965.00000,   0.00000
26208.00000,70341.79688,   0.00000,1472.00000,   0.00000
26209.00000,67783.60938,   0.00000,1335.00000,   0.00000
26210.00000,99066.53906,   0.00000,1773.00000,   0.00000
26211.00000,65819.70312,   0.00000,1669.00000,   0.00000
26212.00000,70085.03906,   0.00000,1526.00000,   0.00000
26213.00000,92856.93750,   0.00000,1826.00000,   0.00000
26214.00000,89873.32031,   0.00000,2060.00000,   0.00000
28336.00000,35434.03906,   0.00000, 900.00000,   0.00000
28337.00000,28853.68945,   0.00000, 619.00000,   0.00000
28338.00000,29742.90039,   0.00000, 595.00000,   0.00000
28339.00000,35182.62891,   0.00000, 965.00000,   0.00000
28340.00000,28173.35938,   0.00000, 927.00000,   0.00000
28341.00000,38818.55859,   0.00000, 920.00000,   0.00000
28342.00000,37845.73047,   0.00000, 733.00000,   0.00000
